Date,Open,High,Low,Close,Adj Cose,Volume,Next High,Next Low
10-12-2014,263.833008,264.333008,257.566986,263.333008,235.841934,9291818,265.96701,260.333008
11-12-2014,263.333008,265.96701,260.333008,264.399994,236.797531,10808730,266.867004,262
12-12-2014,264,266.867004,262,263.799988,236.260178,8706597,266.46701,260.96701
15-12-2014,263.333008,266.46701,260.96701,261.700012,234.37944,8571778,260,251.932999
16-12-2014,259.333008,260,251.932999,253.733002,227.244141,13550544,256.46701,244.399994
17-12-2014,251.699997,256.46701,244.399994,247.867004,221.990555,15643612,252.332993,243.332993
18-12-2014,252.332993,252.332993,243.332993,249.899994,223.811279,6259342,250.632996,245
19-12-2014,250.632996,250.632996,245,245.867004,220.199326,9425564,252.132996,246
22-12-2014,246.399994,252.132996,246,249.399994,223.363464,16791756,251.667007,248.533005
23-12-2014,249.300003,251.667007,248.533005,249.766998,223.692184,5067316,252.300003,244.832993
24-12-2014,249.667007,252.300003,244.832993,247.600006,221.751434,20624708,248.600006,244.266998
26-12-2014,248.600006,248.600006,244.266998,245.300003,219.691528,2913867,247.632996,244.667007
29-12-2014,244.733002,247.632996,244.667007,246.567001,220.826263,3306206,247.632996,244.867004
30-12-2014,246.832993,247.632996,244.867004,245.533005,219.900192,3161439,247.067001,245
31-12-2014,245.966995,247.067001,245,245.800003,220.139328,3682550,245.932999,244
01-01-2015,245.067001,245.932999,244,244.766998,219.214172,2538978,246.766998,244.832993
02-01-2015,244.832993,246.766998,244.832993,245.533005,219.900192,6599676,247.867004,245.033005
05-01-2015,245.800003,247.867004,245.033005,246.5,220.766251,8238987,246.266998,239.332993
06-01-2015,245.766998,246.266998,239.332993,240.167007,215.094391,13093040,242.667007,235.332993
07-01-2015,238,242.667007,235.332993,235.699997,211.093704,11960580,242.233002,236.966995
08-01-2015,236.966995,242.233002,236.966995,241.600006,216.377792,8449164,243.899994,235.399994
09-01-2015,242.067001,243.899994,235.399994,237.932999,213.093582,10808512,240.899994,237.399994
12-01-2015,238.300003,240.899994,237.399994,238.567001,213.661423,9868950,241.132996,238.199997
13-01-2015,238.932999,241.132996,238.199997,240.067001,215.004837,11623503,239.800003,230.733002
14-01-2015,239.800003,239.800003,230.733002,231.867004,207.660873,16224852,239.932999,233.932999
15-01-2015,235.399994,239.932999,233.932999,238.600006,213.690994,16047717,241.300003,236.233002
16-01-2015,238.966995,241.300003,236.233002,240.067001,215.004837,10813588,241.167007,237.332993
19-01-2015,240,241.167007,237.332993,239.199997,214.228333,6853234,247.899994,238.733002
20-01-2015,239.399994,247.899994,238.733002,247.399994,221.572281,12014673,248.632996,232.800003
21-01-2015,248.632996,248.632996,232.800003,235.132996,210.585922,32448214,239.867004,232.567001
22-01-2015,235.332993,239.867004,232.567001,233.766998,209.362534,29627576,237.300003,232.533005
23-01-2015,235.632996,237.300003,232.533005,232.966995,208.646027,16747498,240.667007,232.899994
27-01-2015,233.332993,240.667007,232.899994,240.100006,215.034378,25255862,242.300003,238.367004
28-01-2015,240,242.300003,238.367004,241.533005,216.317795,12317799,248,240
29-01-2015,242,248,240,246.800003,221.034912,21093768,248,242.432999
30-01-2015,246.667007,248,242.432999,245.699997,220.049759,13917158,246.132996,239.600006
02-02-2015,244.667007,246.132996,239.600006,240.432999,215.332611,8493861,244.667007,240.966995
03-02-2015,240.966995,244.667007,240.966995,244.033005,218.556808,6298908,247,243.567001
04-02-2015,245,247,243.567001,245.067001,219.482849,5807210,248.067001,242.466995
05-02-2015,243.932999,248.067001,242.466995,245.932999,220.258423,9478186,249.600006,244.067001
06-02-2015,244.067001,249.600006,244.067001,249,223.005264,7324875,249.233002,244.466995
09-02-2015,247.432999,249.233002,244.466995,245.266998,219.661987,7188008,248,244.600006
10-02-2015,245.399994,248,244.600006,246.600006,220.855804,8011749,248.600006,245.233002
11-02-2015,247.367004,248.600006,245.233002,247.432999,221.601852,4545472,248,243.100006
12-02-2015,248,248,243.100006,246.932999,221.154022,5294224,252.832993,246.699997
13-02-2015,247.466995,252.832993,246.699997,252.033005,225.721603,9026030,260.666992,252
16-02-2015,252.266998,260.666992,252,259.733002,232.617752,11606474,268,256.666992
18-02-2015,256.666992,268,256.666992,262.166992,234.797653,13669322,262.46701,255.733002
19-02-2015,261.96701,262.46701,255.733002,259.5,232.409088,6980186,265.266998,256.233002
20-02-2015,258.333008,265.266998,256.233002,264.03299,236.468872,8931408,265.867004,259.5
23-02-2015,263.333008,265.867004,259.5,260.166992,233.006439,5852228,265.333008,259.100006
24-02-2015,261.333008,265.333008,259.100006,263.799988,236.260178,8238782,266.666992,262.299988
25-02-2015,265.066986,266.666992,262.299988,266.46701,238.648758,15751802,267.600006,261.299988
26-02-2015,265.266998,267.600006,261.299988,263.766998,236.230606,11702547,264.433014,256.03299
27-02-2015,263.200012,264.433014,256.03299,262.46701,235.066345,34417138,238.667007,228
02-03-2015,238.667007,238.667007,228,228.832993,204.943619,50722677,230.332993,226
03-03-2015,229,230.332993,226,227.699997,203.928894,44994020,233.867004,228.600006
04-03-2015,230,233.867004,228.600006,229.5,205.540985,32171962,232.733002,227.800003
05-03-2015,231.332993,232.733002,227.800003,230.832993,206.734818,20499398,229.932999,224.832993
09-03-2015,229.132996,229.932999,224.832993,225.567001,202.018585,16301916,228.466995,223.399994
10-03-2015,226.667007,228.466995,223.399994,225.699997,202.137695,13036884,227.132996,225.033005
11-03-2015,226.899994,227.132996,225.033005,225.466995,201.929016,12702704,232.167007,225.867004
12-03-2015,226.033005,232.167007,225.867004,231.100006,206.973953,27323128,233.332993,224.466995
13-03-2015,232.199997,233.332993,224.466995,226.266998,202.645493,15651522,227.733002,223.332993
16-03-2015,227.332993,227.733002,223.332993,223.600006,200.256927,8595248,227.100006,224.167007
17-03-2015,226.332993,227.100006,224.167007,226.667007,203.003754,10940511,227.5,224
18-03-2015,227.5,227.5,224,224.432999,201.00296,8757088,227.233002,221
19-03-2015,225.667007,227.233002,221,222.233002,199.032639,10462350,222.466995,217.600006
20-03-2015,222.466995,222.466995,217.600006,218.300003,195.510223,10572912,219.867004,216.667007
23-03-2015,217.567001,219.867004,216.667007,218.266998,195.480682,11393547,219.867004,217.332993
24-03-2015,218.067001,219.867004,217.332993,217.699997,194.972855,10715486,219.100006,217.332993
25-03-2015,219.100006,219.100006,217.332993,217.832993,195.091965,7249756,219.300003,213.733002
26-03-2015,217.332993,219.300003,213.733002,214.932999,192.49472,24193096,216.832993,210.067001
27-03-2015,216,216.832993,210.067001,211.667007,189.569702,21403252,219.667007,213.100006
30-03-2015,213.100006,219.667007,213.100006,218.367004,195.570236,16516767,219.199997,216
31-03-2015,219.199997,219.199997,216,217.233002,194.554626,12279566,222,216.100006
01-04-2015,217.233002,222,216.100006,221.632996,198.495255,10839778,227.766998,219.399994
06-04-2015,219.567001,227.766998,219.399994,227.332993,203.600204,19315928,228.667007,224.667007
07-04-2015,227.399994,228.667007,224.667007,227.067001,203.361969,10549575,231.300003,227.667007
08-04-2015,228,231.300003,227.667007,230.832993,206.734818,12381639,232.632996,229.332993
09-04-2015,231.266998,232.632996,229.332993,231.432999,207.272202,7667536,231.733002,228.167007
10-04-2015,231.332993,231.733002,228.167007,231.100006,206.973953,5593371,234.932999,229.899994
13-04-2015,231.332993,234.932999,229.899994,234.332993,209.869415,10891653,239.067001,234.266998
15-04-2015,236,239.067001,234.266998,236.632996,211.929306,17492244,237.600006,231.100006
16-04-2015,235.233002,237.600006,231.100006,233.399994,209.033829,7865738,235.5,231.800003
17-04-2015,233.667007,235.5,231.800003,234.567001,210.07901,8807338,234.733002,227.067001
20-04-2015,234.733002,234.733002,227.067001,227.932999,204.137573,11275532,232.466995,227.332993
21-04-2015,227.899994,232.466995,227.332993,227.966995,204.168015,10890328,230,225.699997
22-04-2015,226.667007,230,225.699997,228.932999,205.033173,10768515,231,225.533005
23-04-2015,228.932999,231,225.533005,228.067001,204.257584,8924630,233.300003,227.432999
24-04-2015,228,233.300003,227.432999,231.966995,207.750427,17318818,234.533005,229.466995
27-04-2015,232.600006,234.533005,229.466995,229.899994,205.899216,9371889,230,222.399994
28-04-2015,229.932999,230,222.399994,225.033005,201.540329,10686608,224,218.199997
29-04-2015,223.367004,224,218.199997,218.766998,195.928467,10091042,218.932999,214.132996
30-04-2015,218.533005,218.932999,214.132996,214.899994,192.465164,20037666,220.600006,213.399994
04-05-2015,215.600006,220.600006,213.399994,220.132996,197.151871,7209372,219.332993,215.733002
05-05-2015,219.067001,219.332993,215.733002,217.5,194.793732,13458044,218.567001,210.800003
06-05-2015,217.332993,218.567001,210.800003,212.233002,190.076614,20211861,215.800003,210.399994
07-05-2015,212.332993,215.800003,210.399994,215.033005,192.58429,10601880,219.533005,215.100006
08-05-2015,217.033005,219.533005,215.100006,218.667007,195.838898,12156900,220.5,216.266998
11-05-2015,220,220.5,216.266998,217.632996,194.912872,8795974,218.667007,215.399994
12-05-2015,218.332993,218.667007,215.399994,216.167007,193.599915,14296276,219.867004,214
13-05-2015,217.899994,219.867004,214,218.567001,195.749359,10627956,218,214.932999
14-05-2015,218,218,214.932999,216.466995,193.868576,8038298,218.600006,216.567001
15-05-2015,216.733002,218.600006,216.567001,217.600006,194.883286,5449191,222.600006,217.5
18-05-2015,218.199997,222.600006,217.5,222,198.823959,6909570,223.932999,220.5
19-05-2015,221.167007,223.932999,220.5,221.699997,198.555283,8570938,222.800003,220.332993
20-05-2015,221.667007,222.800003,220.332993,221.300003,198.197021,5162050,222.266998,217.332993
21-05-2015,222,222.266998,217.332993,218.266998,195.480682,7181828,222.167007,216.966995
22-05-2015,219.332993,222.167007,216.966995,219.432999,196.524948,12481646,216.332993,210.932999
25-05-2015,214.300003,216.332993,210.932999,211.199997,189.151428,23429841,211.667007,208.5
26-05-2015,211.667007,211.667007,208.5,209.332993,187.47934,11023632,212.5,209.332993
27-05-2015,210,212.5,209.332993,211.800003,189.688797,9133684,214.966995,211
28-05-2015,212.067001,214.966995,211,214.300003,191.927811,19995216,219.966995,212.432999
29-05-2015,214.667007,219.966995,212.432999,218.067001,195.301544,19800852,222.5,217
01-06-2015,217,222.5,217,221.367004,198.25705,10060566,219.533005,211.733002
02-06-2015,219.266998,219.533005,211.733002,212.432999,190.255707,10848668,209.233002,200.399994
03-06-2015,209.199997,209.233002,200.399994,202.932999,187.256775,20673920,204.432999,198.800003
04-06-2015,203.332993,204.432999,198.800003,201.067001,185.534927,11005214,205.266998,196.667007
05-06-2015,200.966995,205.266998,196.667007,202.867004,187.195877,16952342,205.5,201.5
08-06-2015,204.667007,205.5,201.5,202.899994,187.226318,10292948,202,199.800003
09-06-2015,201.266998,202,199.800003,200.399994,184.919449,9910851,202.266998,199.067001
10-06-2015,200.399994,202.266998,199.067001,200.733002,185.22673,9495678,201.332993,196.800003
11-06-2015,201.332993,201.332993,196.800003,198.033005,182.735291,11093535,200.100006,196.667007
12-06-2015,197.867004,200.100006,196.667007,198.367004,183.043488,8332143,201.832993,196
15-06-2015,198,201.832993,196,199,183.627579,8358516,200.100006,196.832993
16-06-2015,198.667007,200.100006,196.832993,199.300003,183.904434,7925889,202.067001,198.167007
17-06-2015,199,202.067001,198.167007,200.733002,185.22673,10478310,202.932999,200.132996
18-06-2015,200.800003,202.932999,200.132996,201.266998,185.719467,10877230,203.632996,201.600006
19-06-2015,201.867004,203.632996,201.600006,203.332993,187.62587,8432328,208.100006,203.132996
22-06-2015,204.132996,208.100006,203.132996,206.932999,190.947769,6930591,210,205.067001
23-06-2015,206.932999,210,205.067001,209.699997,193.501038,7304830,212.067001,207.367004
24-06-2015,210.132996,212.067001,207.367004,209.100006,192.947388,7095483,210.300003,206.5
25-06-2015,207.067001,210.300003,206.5,208.233002,192.147369,10481764,208.233002,204.699997
26-06-2015,208.233002,208.233002,204.699997,205.300003,189.440933,5303367,207.300003,202.5
29-06-2015,203.466995,207.300003,202.5,206.632996,190.670959,9358834,211.233002,205.367004
30-06-2015,206.800003,211.233002,205.367004,210.100006,193.870148,11208213,210.932999,208.332993
01-07-2015,210.167007,210.932999,208.332993,209.067001,192.916931,8522590,211.533005,209
02-07-2015,209.399994,211.533005,209,210.033005,193.808319,6318825,211.266998,208.233002
03-07-2015,209.533005,211.266998,208.233002,210.399994,194.146957,4932244,212.432999,208
06-07-2015,208.600006,212.432999,208,212.266998,195.869751,4255448,212.867004,210.733002
07-07-2015,212.432999,212.867004,210.733002,211.567001,195.223801,7314093,210.667007,206.266998
08-07-2015,210.100006,210.667007,206.266998,208.632996,192.516449,11181192,209.932999,206.567001
09-07-2015,208.533005,209.932999,206.567001,207.067001,191.071426,6463005,207.800003,204.367004
10-07-2015,206,207.800003,204.367004,206.600006,190.640518,7216086,210.932999,205.966995
13-07-2015,208.667007,210.932999,205.966995,209.733002,193.531479,6378112,211,207.100006
14-07-2015,209.300003,211,207.100006,208.199997,192.116898,5262650,210.132996,207.567001
15-07-2015,207.567001,210.132996,207.567001,209.332993,193.162384,5476899,213.266998,208.199997
16-07-2015,209.867004,213.266998,208.199997,211.966995,195.592896,5621997,215.932999,211.766998
17-07-2015,212.367004,215.932999,211.766998,214.867004,198.268921,5906158,215.632996,212.800003
20-07-2015,214.533005,215.632996,212.800003,213.667007,197.161606,4762983,214.966995,208.332993
21-07-2015,213.667007,214.966995,208.332993,208.932999,192.793289,6807573,211.966995,207.132996
22-07-2015,208.067001,211.966995,207.132996,209.667007,193.470581,7761358,211.632996,208
23-07-2015,210.067001,211.632996,208,210.067001,193.839676,5422179,210.399994,208.332993
24-07-2015,210,210.399994,208.332993,209.699997,193.501038,4043730,208.899994,206.533005
27-07-2015,207.667007,208.899994,206.533005,207.766998,191.717346,5118398,209.266998,206.367004
28-07-2015,207.966995,209.266998,206.367004,207.466995,191.440536,6543582,208,200.399994
29-07-2015,207.332993,208,200.399994,202.667007,187.011337,9357954,211.899994,200
30-07-2015,202.667007,211.899994,200,210.632996,194.361954,19974736,218.266998,210.199997
31-07-2015,211.966995,218.266998,210.199997,217.332993,200.544388,16320411,222.332993,216.733002
03-08-2015,217.332993,222.332993,216.733002,221.033005,203.958588,14353090,221.033005,216.367004
04-08-2015,220.966995,221.033005,216.367004,219.932999,202.943558,9935278,222.033005,217.733002
05-08-2015,219.932999,222.033005,217.733002,221.199997,204.112671,5709988,220.667007,216
06-08-2015,220.367004,220.667007,216,217.5,200.698502,8460196,217.067001,214.667007
07-08-2015,216,217.067001,214.667007,216.300003,199.591202,4471840,218.167007,212.899994
10-08-2015,216.332993,218.167007,212.899994,213.966995,197.438416,5584850,214.600006,210.899994
11-08-2015,213.399994,214.600006,210.899994,213.399994,196.915222,5315648,213.332993,210.667007
12-08-2015,213.332993,213.332993,210.667007,211.167007,194.854721,11926686,213.132996,202
13-08-2015,211.600006,213.132996,202,210.899994,194.608337,6644727,213.5,209.733002
14-08-2015,211.667007,213.5,209.733002,212.100006,195.715668,7597824,213.199997,210.332993
17-08-2015,212.867004,213.199997,210.332993,211.266998,194.946991,4328919,212.399994,208.399994
18-08-2015,211,212.399994,208.399994,209.899994,193.685577,9079850,212,206
19-08-2015,209.332993,212,206,211.266998,194.946991,7373896,220.233002,210.899994
20-08-2015,212.067001,220.233002,210.899994,219.567001,202.60582,18008402,220.867004,215.167007
21-08-2015,219.300003,220.867004,215.167007,220.5,203.466766,17768258,219.667007,210.399994
24-08-2015,214.033005,219.667007,210.399994,213.466995,196.97702,16485140,217.432999,208.332993
25-08-2015,214.699997,217.432999,208.332993,213.266998,196.79248,21275217,213.899994,209.067001
26-08-2015,211.733002,213.899994,209.067001,211.766998,195.408371,16155688,218.367004,210.899994
27-08-2015,215.667007,218.367004,210.899994,217.132996,200.359848,20038834,219.567001,216.466995
28-08-2015,219.567001,219.567001,216.466995,218,201.159882,9725322,219,214.399994
31-08-2015,216.5,219,214.399994,216.766998,200.02211,9634683,215.932999,209.533005
01-09-2015,215,215.932999,209.533005,210.300003,194.054688,9470865,215.367004,210.100006
02-09-2015,212.600006,215.367004,210.100006,213.399994,196.915222,13014680,216.466995,212.733002
03-09-2015,212.899994,216.466995,212.733002,213.332993,196.853394,10088448,214.332993,209.832993
04-09-2015,213.332993,214.332993,209.832993,211.399994,195.069702,15716596,213,207.432999
07-09-2015,210.867004,213,207.432999,208.966995,192.824646,7112326,210.399994,206.867004
08-09-2015,208.733002,210.399994,206.867004,208.600006,192.486008,10240566,210.932999,208.567001
09-09-2015,210.167007,210.932999,208.567001,209.600006,193.408768,6123207,210.533005,206.899994
10-09-2015,207.332993,210.533005,206.899994,208.899994,192.762833,8968275,210.766998,208.100006
11-09-2015,209.800003,210.766998,208.100006,209.167007,193.009232,6712322,210.132996,207.733002
14-09-2015,209.167007,210.132996,207.733002,209.100006,192.947388,7474416,211.932999,208.332993
15-09-2015,208.667007,211.932999,208.332993,211.367004,195.039261,5174854,215.233002,211.466995
16-09-2015,212.432999,215.233002,211.466995,214.766998,198.17662,5589585,218.667007,209.832993
18-09-2015,216.667007,218.667007,209.832993,212,195.623367,12828255,211.533005,208.932999
21-09-2015,210.932999,211.533005,208.932999,209.5,193.316483,6798498,212.167007,206.667007
22-09-2015,210.600006,212.167007,206.667007,208.100006,192.024628,14938508,212.699997,204.667007
23-09-2015,204.667007,212.699997,204.667007,210.733002,194.454239,11655003,215.567001,209.667007
24-09-2015,209.867004,215.567001,209.667007,215.033005,198.422073,14121254,216.667007,212.266998
28-09-2015,215.432999,216.667007,212.266998,212.832993,196.391998,6358347,216.667007,211.332993
29-09-2015,212.632996,216.667007,211.332993,213.600006,197.099777,8298573,219.899994,213.332993
30-09-2015,214.667007,219.899994,213.332993,219.199997,202.267181,13463322,222.567001,218.033005
01-10-2015,218.033005,222.567001,218.033005,219.167007,202.23674,6206746,221,217.867004
05-10-2015,220,221,217.867004,219.667007,202.698105,9321171,229.100006,219.199997
06-10-2015,221.332993,229.100006,219.199997,228.567001,210.910599,10720508,233.332993,228.199997
07-10-2015,229.300003,233.332993,228.199997,231.5,213.61702,10707506,231.167007,223.600006
08-10-2015,231.167007,231.167007,223.600006,226.067001,208.603714,9368313,229.867004,226.800003
09-10-2015,227.266998,229.867004,226.800003,228.966995,211.279663,5534714,232.266998,225.899994
12-10-2015,228.699997,232.266998,225.899994,227.167007,209.618744,6068418,230.600006,226.432999
13-10-2015,226.667007,230.600006,226.432999,229.367004,211.648804,7005234,230.432999,228.332993
14-10-2015,229.466995,230.432999,228.332993,229.399994,211.679214,9082618,234.932999,229.100006
15-10-2015,229.332993,234.932999,229.100006,232.932999,214.939316,9495548,233.332993,229
16-10-2015,232.033005,233.332993,229,232.567001,214.601593,9636885,234.667007,230.132996
19-10-2015,232,234.667007,230.132996,234,215.92392,11187712,234.167007,231.867004
20-10-2015,233.667007,234.167007,231.867004,232.432999,214.477951,7386676,233.332993,231.766998
21-10-2015,232.733002,233.332993,231.766998,232.367004,214.417053,5465787,239.300003,233.399994
23-10-2015,233.399994,239.300003,233.399994,238.899994,220.445374,8724758,239.867004,236.667007
26-10-2015,239.233002,239.867004,236.667007,237.667007,219.307632,7896530,237.966995,235.5
27-10-2015,236.466995,237.966995,235.5,237.332993,218.99942,14940123,239.300003,236
28-10-2015,236.233002,239.300003,236,236.800003,218.507599,9712458,237.332993,231.399994
29-10-2015,236.733002,237.332993,231.399994,233.332993,215.308426,7638666,234.300003,220.600006
30-10-2015,234.300003,234.300003,220.600006,223.100006,205.865906,27778047,226.466995,219.966995
02-11-2015,222,226.466995,219.966995,224.800003,207.434586,10326032,225.932999,221.867004
03-11-2015,224.533005,225.932999,221.867004,223.233002,205.988632,3911080,225.466995,222.667007
04-11-2015,224.567001,225.466995,222.667007,223.800003,206.511841,4980087,226.132996,222.167007
05-11-2015,222.667007,226.132996,222.167007,224.766998,207.404129,5388102,226.300003,223.332993
06-11-2015,223.766998,226.300003,223.332993,225.132996,207.741867,4463298,229.332993,220.233002
09-11-2015,221,229.332993,220.233002,228.699997,211.03331,11999874,230.033005,223.432999
10-11-2015,227.199997,230.033005,223.432999,224.5,207.157761,7228746,222.533005,218.067001
13-11-2015,220.266998,222.533005,218.067001,219.867004,202.88266,18630920,226,219.733002
16-11-2015,220,226,219.733002,225.533005,208.110962,8773749,233.5,226.067001
17-11-2015,228.132996,233.5,226.067001,232.733002,214.754791,11572887,234.100006,229.399994
18-11-2015,234,234.100006,229.399994,231.899994,213.986115,9966220,235.332993,232.533005
19-11-2015,233.332993,235.332993,232.533005,234.699997,216.569824,16937770,234.832993,228.733002
20-11-2015,234.832993,234.832993,228.733002,229.632996,211.894226,9858141,229.899994,224.167007
23-11-2015,228.899994,229.899994,224.167007,224.832993,207.465027,8989701,226.399994,221.533005
24-11-2015,226.100006,226.399994,221.533005,223.932999,206.634552,13086351,230,223.233002
26-11-2015,224.100006,230,223.233002,228.533005,210.879227,9415474,230,225.899994
27-11-2015,229.600006,230,225.899994,229.567001,211.833344,5677126,231.199997,227.033005
30-11-2015,228.800003,231.199997,227.033005,230.766998,212.940643,17255164,231.332993,227.332993
01-12-2015,230.132996,231.332993,227.332993,230.832993,213.001541,10126924,233.167007,228.266998
02-12-2015,230.667007,233.167007,228.266998,232.932999,214.939316,4635016,231.932999,228.199997
03-12-2015,230.733002,231.932999,228.199997,228.899994,211.21788,5594216,227.832993,223.332993
04-12-2015,227.533005,227.832993,223.332993,223.966995,206.665924,13623824,223.932999,207.033005
07-12-2015,223.332993,223.932999,207.033005,209.033005,192.885559,50870427,212.132996,207.067001
08-12-2015,207.332993,212.132996,207.067001,209.832993,193.623764,19004238,213,210.167007
09-12-2015,213,213,210.167007,211.600006,195.254272,15074450,214.5,211.332993
10-12-2015,211.667007,214.5,211.332993,214.167007,197.622971,8328300,214.966995,210.266998
11-12-2015,214,214.966995,210.266998,214,197.468887,9011226,214.932999,211.432999
14-12-2015,213.332993,214.932999,211.432999,213.399994,196.915222,7292186,215.932999,212
15-12-2015,213.332993,215.932999,212,215.300003,198.668457,10089568,216.432999,212.067001
16-12-2015,215.332993,216.432999,212.067001,212.832993,196.391998,7798696,214.5,210.867004
17-12-2015,213.132996,214.5,210.867004,213.667007,197.161606,8683828,215.332993,210.932999
18-12-2015,213.932999,215.332993,210.932999,211.399994,195.069702,14226303,218.300003,211.367004
21-12-2015,213.332993,218.300003,211.367004,217.699997,200.883041,8042634,217,213
22-12-2015,216.699997,217,213,213.5,197.007492,6092220,216,213.332993
23-12-2015,214.667007,216,213.332993,214.332993,197.776138,5272521,216.5,213.733002
24-12-2015,215.332993,216.5,213.733002,215.800003,199.129807,3658226,218.033005,214.966995
28-12-2015,215.132996,218.033005,214.966995,217.466995,200.668045,9082360,218.667007,215.567001
29-12-2015,217.632996,218.667007,215.567001,216.567001,199.837555,4435326,218.332993,216.167007
30-12-2015,217.667007,218.332993,216.167007,217.699997,200.883041,4799706,220,215.567001
31-12-2015,217,220,215.567001,218.533005,201.651703,8033028,219.332993,217.100006
01-01-2016,218.399994,219.332993,217.100006,218.332993,201.467148,1479458,217.399994,214.367004
04-01-2016,217,217.399994,214.367004,216.733002,199.990753,5906445,217.600006,216.033005
05-01-2016,216.733002,217.600006,216.033005,216.567001,199.837555,5816482,218,209.699997
06-01-2016,218,218,209.699997,210.067001,193.839676,15234480,209.199997,205.766998
07-01-2016,209.199997,209.199997,205.766998,206.399994,190.455948,11809210,211.332993,206.5
08-01-2016,207.466995,211.332993,206.5,209.100006,192.947388,9840336,211.199997,206.5
11-01-2016,206.667007,211.199997,206.5,210.699997,194.423767,6876723,211.266998,208.332993
12-01-2016,210.167007,211.266998,208.332993,210.100006,193.870148,6954766,213.600006,209.766998
13-01-2016,211.567001,213.600006,209.766998,210.5,194.239227,6862586,212.5,208.167007
14-01-2016,209.100006,212.5,208.167007,211.5,195.162003,11491224,211.600006,208.199997
15-01-2016,210.067001,211.600006,208.199997,209.266998,193.101486,7979745,212.432999,208.832993
18-01-2016,209.266998,212.432999,208.832993,210.266998,194.024216,11830011,211.667007,207.966995
19-01-2016,210.167007,211.667007,207.966995,209.367004,193.193771,6836110,213.332993,203.332993
20-01-2016,206.932999,213.332993,203.332993,205.966995,190.056396,9643707,207.766998,202.432999
21-01-2016,207.766998,207.766998,202.432999,204.266998,188.487732,12559260,208.5,201.733002
22-01-2016,206,208.5,201.733002,205.832993,189.932755,15241478,207.899994,202.699997
25-01-2016,203.567001,207.899994,202.699997,206.266998,190.333221,9329444,209.466995,204.632996
27-01-2016,206.300003,209.466995,204.632996,208.632996,192.516449,8511430,214.567001,207.766998
28-01-2016,208.466995,214.567001,207.766998,212.367004,195.962021,13890530,217.332993,211.233002
29-01-2016,215.233002,217.332993,211.233002,213.466995,196.97702,12496232,216.667007,209.899994
01-02-2016,212.432999,216.667007,209.899994,216.5,199.775742,7351552,217.266998,214.300003
02-02-2016,215.932999,217.266998,214.300003,216.167007,199.468475,7066827,216.167007,213.067001
03-02-2016,214.5,216.167007,213.067001,214.632996,198.052979,4921792,216.399994,214
04-02-2016,214.932999,216.399994,214,214.533005,197.960709,3186770,217.300003,214.667007
05-02-2016,215.332993,217.300003,214.667007,215.966995,199.283905,6504092,216.600006,209.5
08-02-2016,216.533005,216.600006,209.5,210.167007,193.931961,6267885,209.167007,206.5
09-02-2016,208.832993,209.167007,206.5,208.266998,192.178726,11473299,208.632996,204.667007
10-02-2016,208.067001,208.632996,204.667007,206,190.086853,7865656,207.132996,198.300003
11-02-2016,207.132996,207.132996,198.300003,199.033005,183.658051,14039940,203.432999,199.233002
12-02-2016,199.466995,203.432999,199.233002,200.067001,184.612183,13195534,204,198.932999
15-02-2016,202,204,198.932999,202.466995,186.826767,12016136,204,195.766998
16-02-2016,203,204,195.766998,197,181.782089,10581429,201.199997,192.699997
17-02-2016,197.667007,201.199997,192.699997,199.899994,184.458069,13094396,204.466995,200.567001
18-02-2016,201,204.466995,200.567001,203.632996,187.902695,9389506,204.067001,200.667007
19-02-2016,203.332993,204.067001,200.667007,203.033005,187.349045,6927288,201.766998,195.600006
22-02-2016,201.766998,201.766998,195.600006,199.899994,184.458069,14704284,198.632996,195.100006
23-02-2016,198.632996,198.632996,195.100006,195.867004,180.736618,8856930,196.932999,190.667007
24-02-2016,195.332993,196.932999,190.667007,191.733002,176.921951,13820902,193.533005,189.332993
25-02-2016,189.733002,193.533005,189.332993,190.800003,176.061035,14568018,194.667007,190.100006
26-02-2016,192.667007,194.667007,190.100006,193.966995,178.983368,12006186,201.100006,178.667007
29-02-2016,193.332993,201.100006,178.667007,197.100006,181.874359,76486230,218,203.332993
01-03-2016,203.332993,218,203.332993,216.899994,200.144836,64902460,222.600006,212.300003
02-03-2016,218.667007,222.600006,212.300003,213.033005,196.576569,23765316,216.667007,211.167007
03-03-2016,215.332993,216.667007,211.167007,212.100006,195.715668,9848283,214.5,209.832993
04-03-2016,213.332993,214.5,209.832993,210.132996,193.900589,11380186,216,210.667007
08-03-2016,210.667007,216,210.667007,213.5,197.007492,12623628,213.800003,208.466995
09-03-2016,211.332993,213.800003,208.466995,213.266998,196.79248,20128458,214.533005,208.567001
10-03-2016,213.167007,214.533005,208.567001,210.733002,194.454239,13399833,214.667007,210
11-03-2016,210.733002,214.667007,210,214.199997,197.653427,11699415,217.332993,214.667007
14-03-2016,215,217.332993,214.667007,216.699997,199.960297,7422849,217.332993,210
15-03-2016,217.332993,217.332993,210,211,194.700623,15608775,215.600006,210.667007
16-03-2016,211.033005,215.600006,210.667007,214.699997,198.114792,9367686,216.667007,214.332993
17-03-2016,215.5,216.667007,214.332993,215.766998,199.099365,12552098,217.867004,214.667007
18-03-2016,216.932999,217.867004,214.667007,216.5,199.775742,13850510,224.132996,217.5
21-03-2016,217.832993,224.132996,217.5,220.966995,203.89769,16159554,220.533005,214.832993
